Timestamp,NodeID,RSSI,SNR,Reward,QValue
1.37699,7,-55.0048,38.9612,1,3.98646
1.37699,1,-57.8293,36.1366,1,4.09609
1.37699,5,-65.8357,28.1303,1,4.2575
1.37699,8,-66.5919,27.3741,1,4.2575
1.37699,4,-70.4217,23.5443,1,4.91534
1.37699,9,-71.6679,22.2981,1,4.90674
1.37699,2,-72.3105,21.6555,1,4.91534
1.37699,6,-73.1824,20.7836,1,4.91622
1.37711,3,-52.0751,41.8909,1,4.91702
1.37711,7,-55.0068,38.9591,1,4.17391
1.37711,1,-57.8305,36.1355,1,4.26162
1.37711,5,-65.8364,28.1296,1,4.39075
1.37711,8,-66.5931,27.3729,1,4.39075
1.37711,4,-70.4225,23.5435,1,4.91702
1.37711,9,-71.6689,22.297,1,4.91014
1.37711,2,-72.3115,21.6545,1,4.91702
1.37711,6,-73.1832,20.7828,1,4.91772
1.37716,4,-65.5518,28.4142,1,4.91836
1.37716,2,-69.4597,24.5063,1,4.91836
1.37716,3,-70.4093,23.5567,1,4.91836
1.37716,6,-71.5156,22.4503,1,4.91892
1.37716,0,-71.6696,22.2964,1,4.90847
1.37716,7,-74.3858,19.5801,-1,3.92449
1.37716,1,-74.8855,19.0805,-1,3.99465
1.37716,8,-77.6839,16.2821,-1,4.09795
1.37716,5,-78.032,15.934,-1,4.09795
1.38514,4,-65.623,28.343,1,4.92004
1.38514,2,-69.4847,24.4813,1,4.92004
1.38514,3,-70.4721,23.4939,1,4.92004
1.38514,6,-71.539,22.427,1,4.92049
1.38514,0,-71.7494,22.2165,1,4.91213
1.38514,7,-74.486,19.48,-1,3.72553
1.38514,1,-74.9781,18.9879,-1,3.78166
1.38519,3,-52.0737,41.8923,1,4.92197
1.38519,7,-55.1624,38.8035,1,3.96637
1.38519,1,-57.9214,36.0446,1,4.01127
1.38519,5,-65.89,28.076,1,4.2643
1.38519,8,-66.6844,27.2816,1,4.2643
1.38519,4,-70.4849,23.4811,1,4.92197
1.38519,9,-71.7507,22.2153,1,4.91405
1.38519,2,-72.3903,21.5757,1,4.92197
1.38519,6,-73.2457,20.7203,1,4.92234
1.38531,3,-52.0737,41.8923,1,4.92352
1.38531,7,-55.1644,38.8016,1,4.15903
1.38531,1,-57.9225,36.0435,1,4.19496
1.38531,5,-65.8907,28.0753,1,4.39738
1.38531,8,-66.6855,27.2805,1,4.39738
1.38531,4,-70.4857,23.4803,1,4.92352
1.38531,9,-71.7517,22.2142,1,4.91718
1.38531,2,-72.3913,21.5747,1,4.92352
1.38531,6,-73.2465,20.7195,1,4.92381
1.38535,4,-65.6257,28.3403,1,4.92476
1.38535,2,-69.4856,24.4803,1,4.92476
1.38535,3,-70.4745,23.4915,1,4.92476
1.38535,6,-71.5399,22.4261,1,4.92499
1.38535,0,-71.7524,22.2136,1,4.91565
1.38535,7,-74.4897,19.4763,-1,3.91373
1.38535,1,-74.9815,18.9845,-1,3.94247
1.38535,8,-77.7589,16.2071,-1,4.10441
1.38535,5,-78.102,15.864,-1,4.10441
1.39334,4,-65.6971,28.2689,1,4.92631
1.39334,2,-69.5108,24.4552,1,4.92631
1.39334,3,-70.5375,23.4285,1,4.92631
1.39334,6,-71.5634,22.4026,1,4.9265
1.39334,0,-71.832,22.134,1,4.91902
1.39334,7,-74.5893,19.3767,-1,3.71803
1.39334,1,-75.0736,18.8923,-1,3.74102
1.39338,3,-52.0729,41.8931,1,4.92809
1.39338,7,-55.3184,38.6476,1,3.96147
1.39338,1,-58.0133,35.9526,1,3.97986
1.39338,5,-65.9441,28.0219,1,4.27057
1.39338,8,-66.7762,27.1898,1,4.27057
1.39338,4,-70.5479,23.4181,1,4.92809
1.39338,9,-71.8333,22.1327,1,4.92079
1.39338,2,-72.4697,21.4963,1,4.92809
1.39338,6,-73.3086,20.6573,1,4.92824
1.39351,3,-52.0729,41.8931,1,4.92952
1.39351,7,-55.3203,38.6457,1,4.15622
1.39351,1,-58.0145,35.9515,1,4.17093
1.39351,5,-65.9448,28.0212,1,4.4035
1.39351,8,-66.7773,27.1887,1,4.4035
1.39351,4,-70.5487,23.4173,1,4.92952
1.39351,9,-71.8343,22.1317,1,4.92367
1.39351,2,-72.4707,21.4953,1,4.92952
1.39351,6,-73.3094,20.6566,1,4.92964
1.39355,4,-65.6997,28.2663,1,4.93066
1.39355,2,-69.5118,24.4542,1,4.93066
1.39355,3,-70.5398,23.4262,1,4.93066
1.39355,6,-71.5643,22.4017,1,4.93075
1.39355,0,-71.835,22.131,1,4.92226
1.39355,7,-74.5929,19.3731,-1,3.91254
1.39355,1,-75.077,18.8889,-1,3.92431
1.39355,8,-77.8336,16.1324,-1,4.11036
1.39355,5,-78.1719,15.7941,-1,4.11036
1.40153,4,-65.7713,28.1947,1,4.93209
1.40153,2,-69.5371,24.4289,1,4.93209
1.40153,3,-70.6031,23.3629,1,4.93209
1.40153,6,-71.5879,22.3781,1,4.93216
1.40153,0,-71.9144,22.0516,1,4.92537
1.40153,7,-74.6919,19.2741,-1,3.71809
1.40153,1,-75.1687,18.7973,-1,3.7275
1.40158,3,-52.0727,41.8933,1,4.93373
1.40158,7,-55.4726,38.4934,1,3.96253
1.40158,1,-58.1053,35.8607,1,3.97006
1.40158,5,-65.998,27.968,1,4.27635
1.40158,8,-66.8673,27.0987,1,4.27635
1.40158,4,-70.6107,23.3553,1,4.93373
1.40158,9,-71.9156,22.0503,1,4.927
1.40158,2,-72.5487,21.4173,1,4.93373
1.40158,6,-73.3713,20.5947,1,4.93379
1.4017,3,-52.0727,41.8933,1,4.93504
1.4017,7,-55.4745,38.4914,1,4.15808
1.4017,1,-58.1065,35.8595,1,4.16411
1.4017,5,-65.9987,27.9673,1,4.40914
1.4017,8,-66.8685,27.0975,1,4.40914
1.4017,4,-70.6115,23.3545,1,4.93504
1.4017,9,-71.9167,22.0493,1,4.92966
1.4017,2,-72.5497,21.4163,1,4.93504
1.4017,6,-73.3721,20.5939,1,4.93509
1.40175,4,-65.774,28.192,1,4.93609
1.40175,2,-69.5381,24.4279,1,4.93609
1.40175,3,-70.6055,23.3605,1,4.93609
1.40175,6,-71.5888,22.3772,1,4.93613
1.40175,0,-71.9173,22.0487,1,4.92836
1.40175,7,-74.6955,19.2705,-1,3.915
1.40175,1,-75.1721,18.7939,-1,3.91982
1.40175,8,-77.9079,16.0581,-1,4.11585
1.40175,5,-78.2415,15.7245,-1,4.11585
1.40973,4,-65.8457,28.1202,1,4.93741
1.40973,2,-69.5636,24.4024,1,4.93741
1.40973,3,-70.669,23.297,1,4.93741
1.40973,6,-71.6126,22.3534,1,4.93744
1.40973,0,-71.9965,21.9695,1,4.93122
1.40973,7,-74.7938,19.1722,-1,3.721
1.40978,3,-52.0731,41.8929,1,4.93893
1.40978,7,-55.6252,38.3408,1,3.96579
1.40978,1,-58.1972,35.7688,1,4.12486
1.40978,5,-66.0518,27.9142,1,4.28167
1.40978,8,-66.9578,27.0081,1,4.28167
1.40978,4,-70.6732,23.2928,1,4.93893
1.40978,9,-71.9978,21.9682,1,4.93272
1.40978,2,-72.6273,21.3387,1,4.93893
1.40978,6,-73.4337,20.5323,1,4.93895
1.4099,3,-52.0731,41.8929,1,4.94014
1.4099,7,-55.6271,38.3388,1,4.16163
1.4099,1,-58.1984,35.7676,1,4.28888
1.4099,5,-66.0525,27.9135,1,4.41433
1.4099,8,-66.959,27.007,1,4.41433
1.4099,4,-70.674,23.292,1,4.94014
1.4099,9,-71.9988,21.9672,1,4.93517
1.4099,2,-72.6283,21.3377,1,4.94014
1.4099,6,-73.4345,20.5315,1,4.94016
1.40994,4,-65.8484,28.1176,1,4.9411
1.40994,2,-69.5645,24.4015,1,4.9411
1.40994,3,-70.6713,23.2947,1,4.9411
1.40994,6,-71.6134,22.3525,1,4.94112
1.40994,0,-71.9994,21.9665,1,4.93397
1.40994,7,-74.7974,19.1685,-1,3.91874
1.40994,1,-75.2666,18.6994,-1,4.02054
1.40994,8,-77.9819,15.9841,-1,4.1209
1.40994,5,-78.311,15.655,-1,4.1209
1.41791,4,-65.9202,28.0458,1,4.94232
1.41791,2,-69.5902,24.3758,1,4.94232
1.41791,3,-70.7349,23.2311,1,4.94232
1.41791,6,-71.6373,22.3287,1,4.94233
1.41791,0,-72.0782,21.8878,1,4.93661
1.41791,7,-74.8949,19.0711,-1,3.72485
1.41791,1,-75.3571,18.6089,-1,3.80629
1.41795,3,-52.074,41.8919,1,4.94371
1.41795,7,-55.7758,38.1901,1,3.96974
1.41795,1,-58.2888,35.6772,1,4.03489
1.41795,5,-66.1053,27.8607,1,4.28658
1.41795,8,-67.0475,26.9185,1,4.28658
1.41795,4,-70.7353,23.2306,1,4.94371
1.41795,9,-72.0794,21.8865,1,4.938
1.41795,2,-72.7053,21.2607,1,4.94371
1.41795,6,-73.4957,20.4703,1,4.94372
1.41808,3,-52.0741,41.8919,1,4.94483
1.41808,7,-55.7778,38.1882,1,4.16565
1.41808,1,-58.29,35.676,1,4.21777
1.41808,5,-66.106,27.86,1,4.41912
1.41808,8,-67.0487,26.9173,1,4.41912
1.41808,4,-70.7361,23.2299,1,4.94483
1.41808,9,-72.0805,21.8855,1,4.94026
1.41808,2,-72.7063,21.2597,1,4.94483
1.41808,6,-73.4965,20.4695,1,4.94484
1.41812,4,-65.9228,28.0432,1,4.94572
1.41812,2,-69.5911,24.3749,1,4.94572
1.41812,3,-70.7372,23.2288,1,4.94572
1.41812,6,-71.6382,22.3278,1,4.94573
1.41812,0,-72.0811,21.8849,1,4.93915
1.41812,7,-74.8985,19.0675,-1,3.92278
1.41812,1,-75.3604,18.6055,-1,3.96448
1.41812,8,-78.0554,15.9106,-1,4.12556
1.41812,5,-78.3801,15.5859,-1,4.12556
1.4261,4,-65.9949,27.9711,1,4.94684
1.4261,2,-69.6169,24.349,1,4.94684
1.4261,3,-70.8011,23.1649,1,4.94684
1.4261,6,-71.6622,22.3038,1,4.94685
1.4261,0,-72.1598,21.8061,1,4.94158
1.4261,7,-74.9956,18.9704,-1,3.72888
1.4261,1,-75.4507,18.5153,-1,3.76224
1.42615,3,-52.0756,41.8904,1,4.94813
1.42615,7,-55.9253,38.0407,1,3.97376
1.42615,1,-58.3806,35.5854,1,4.00044
1.42615,5,-66.1587,27.8072,1,4.2911
1.42615,8,-67.1368,26.8292,1,4.2911
1.42615,4,-70.7974,23.1686,1,4.94813
1.42615,9,-72.1611,21.8049,1,4.94286
1.42615,2,-72.7831,21.1829,1,4.94813
1.42615,6,-73.5575,20.4085,1,4.94813
1.42627,3,-52.0756,41.8903,1,4.94915
1.42627,7,-55.9272,38.0388,1,4.16966
1.42627,1,-58.3817,35.5843,1,4.19101
1.42627,5,-66.1594,27.8066,1,4.42354
1.42627,8,-67.138,26.828,1,4.42354
1.42627,4,-70.7982,23.1678,1,4.94915
1.42627,9,-72.1621,21.8039,1,4.94494
1.42627,2,-72.7841,21.1819,1,4.94915
1.42627,6,-73.5583,20.4077,1,4.94916
1.42632,4,-65.9976,27.9684,1,4.94998
1.42632,2,-69.6179,24.3481,1,4.94998
1.42632,3,-70.8035,23.1625,1,4.94998
1.42632,6,-71.6631,22.3029,1,4.94998
1.42632,0,-72.1627,21.8032,1,4.94392
1.42632,7,-74.9992,18.9668,-1,3.92675
1.42632,1,-75.454,18.512,-1,3.94383
1.42632,8,-78.1287,15.8373,-1,4.12986
1.42632,5,-78.4492,15.5168,-1,4.12986
1.4343,4,-66.0698,27.8962,1,4.95101
1.4343,2,-69.6439,24.3221,1,4.95101
1.4343,3,-70.8676,23.0984,1,4.95101
1.4343,6,-71.6873,22.2787,1,4.95101
1.4343,0,-72.2412,21.7247,1,4.94616
1.43434,3,-52.0778,41.8882,1,4.95219
1.43434,7,-56.0732,37.8928,1,4.13279
1.43434,1,-58.4722,35.4938,1,4.14645
1.43434,5,-66.212,27.754,1,4.29527
1.43434,8,-67.2255,26.7405,1,4.29527
1.43434,4,-70.8592,23.1068,1,4.95219
1.43434,9,-72.2425,21.7235,1,4.94734
1.43434,2,-72.8606,21.1054,1,4.95219
1.43434,6,-73.6191,20.3469,1,4.95219
1.43447,3,-52.0778,41.8882,1,4.95314
1.43447,7,-56.075,37.891,1,4.29762
1.43447,1,-58.4734,35.4926,1,4.30855
1.43447,5,-66.2127,27.7533,1,4.4276
1.43447,8,-67.2266,26.7393,1,4.4276
1.43447,4,-70.86,23.106,1,4.95314
1.43447,9,-72.2435,21.7225,1,4.94926
1.43447,2,-72.8616,21.1044,1,4.95314
1.43447,6,-73.6199,20.3461,1,4.95314
1.43451,4,-66.0725,27.8935,1,4.9539
1.43451,2,-69.6449,24.3211,1,4.9539
1.43451,3,-70.87,23.096,1,4.9539
1.43451,6,-71.6882,22.2778,1,4.9539
1.43451,0,-72.2441,21.7218,1,4.94832
1.43451,7,-75.0992,18.8668,-1,4.02983
1.43451,1,-75.5471,18.4189,-1,4.03857
1.43451,8,-78.2017,15.7643,-1,4.13381
1.43451,5,-78.5181,15.4478,-1,4.13381
1.4425,4,-66.1448,27.8212,1,4.95485
1.4425,2,-69.671,24.295,1,4.95485
1.4425,3,-70.9342,23.0318,1,4.95485
1.4425,6,-71.7125,22.2535,1,4.95485
1.4425,0,-72.3224,21.6436,1,4.95038
1.44254,3,-52.0805,41.8855,1,4.95594
1.44254,7,-56.2195,37.7465,1,4.21592
1.44254,1,-58.5638,35.4022,1,4.22292
1.44254,5,-66.2652,27.7008,1,4.29911
1.44254,8,-67.3136,26.6524,1,4.29911
1.44254,4,-70.9208,23.0452,1,4.95594
1.44254,9,-72.3236,21.6424,1,4.95147
1.44254,2,-72.9377,21.0283,1,4.95594
1.44254,6,-73.6804,20.2856,1,4.95594
1.44266,3,-52.0806,41.8854,1,4.95681
1.44266,7,-56.2214,37.7446,1,4.3648
1.44266,1,-58.5649,35.4011,1,4.3704
1.44266,5,-66.2658,27.7002,1,4.43135
1.44266,8,-67.3147,26.6513,1,4.43135
1.44266,4,-70.9215,23.0445,1,4.95681
1.44266,9,-72.3246,21.6413,1,4.95323
1.44266,2,-72.9386,21.0274,1,4.95681
1.44266,6,-73.6811,20.2848,1,4.95682
1.44271,4,-66.1475,27.8185,1,4.95751
1.44271,2,-69.672,24.294,1,4.95751
1.44271,3,-70.9366,23.0294,1,4.95751
1.44271,6,-71.7134,22.2526,1,4.95751
1.44271,0,-72.3253,21.6407,1,4.95237
1.44271,7,-75.1987,18.7673,-1,4.08422
1.44271,1,-75.6396,18.3264,-1,4.0887
1.44271,8,-78.2744,15.6916,-1,4.13746
1.44271,5,-78.5869,15.3791,-1,4.13746
1.45069,4,-66.2199,27.7461,1,4.95839
1.45069,2,-69.6983,24.2677,1,4.95839
1.45069,3,-71.001,22.965,1,4.95839
1.45069,6,-71.7378,22.2282,1,4.95839
1.45069,0,-72.4033,21.5627,1,4.95427
1.45069,7,-75.294,18.672,-1,3.86006
1.45074,3,-52.0839,41.8821,1,4.9594
1.45074,7,-56.3644,37.6016,1,4.08073
1.45074,1,-58.6552,35.3108,1,4.26364
1.45074,5,-66.3181,27.6479,1,4.30265
1.45074,8,-67.4011,26.5649,1,4.30265
1.45074,4,-70.9821,22.9839,1,4.9594
1.45074,9,-72.4045,21.5615,1,4.95527
1.45074,2,-73.0143,20.9516,1,4.9594
1.45074,6,-73.7414,20.2246,1,4.9594
1.45086,3,-52.0839,41.8821,1,4.9602
1.45086,7,-56.3662,37.5998,1,4.25727
1.45086,1,-58.6563,35.3096,1,4.4036
1.45086,5,-66.3188,27.6472,1,4.43481
1.45086,8,-67.4022,26.5638,1,4.43481
1.45086,4,-70.9829,22.9831,1,4.9602
1.45086,9,-72.4055,21.5605,1,4.9569
1.45086,2,-73.0153,20.9507,1,4.9602
1.45086,6,-73.7422,20.2238,1,4.9602
1.4509,4,-66.2226,27.7434,1,4.96084
1.4509,2,-69.6993,24.2667,1,4.96084
1.4509,3,-71.0034,22.9626,1,4.96084
1.4509,6,-71.7387,22.2273,1,4.96084
1.4509,0,-72.4062,21.5598,1,4.9561
1.4509,7,-75.2975,18.6685,-1,3.99879
1.4509,1,-75.7317,18.2343,-1,4.11585
1.4509,8,-78.3467,15.6193,-1,4.14082
1.4509,5,-78.6554,15.3106,-1,4.14082
1.45887,4,-66.295,27.671,1,4.96165
1.45887,2,-69.7257,24.2403,1,4.96165
1.45887,3,-71.0678,22.8982,1,4.96165
1.45887,6,-71.7632,22.2028,1,4.96165
1.45887,0,-72.4837,21.4823,1,4.95786
1.45887,7,-75.392,18.574,-1,3.79229
1.45887,1,-75.8198,18.1462,-1,3.88594
1.45891,3,-52.0878,41.8782,1,4.96258
1.45891,7,-56.5074,37.4586,1,4.02709
1.45891,1,-58.7462,35.2197,1,4.10201
1.45891,5,-66.3708,27.5952,1,4.30591
1.45891,8,-67.4878,26.4781,1,4.30591
1.45891,4,-71.043,22.923,1,4.96258
1.45891,9,-72.4849,21.481,1,4.95878
1.45891,2,-73.0905,20.8755,1,4.96258
1.45891,6,-73.802,20.164,1,4.96258
1.45904,3,-52.0879,41.8781,1,4.96332
1.45904,7,-56.5092,37.4567,1,4.21493
1.45904,1,-58.7474,35.2186,1,4.27487
1.45904,5,-66.3715,27.5945,1,4.43799
1.45904,8,-67.4889,26.477,1,4.43799
1.45904,4,-71.0438,22.9222,1,4.96332
1.45904,9,-72.486,21.48,1,4.96028
1.45904,2,-73.0914,20.8745,1,4.96332
1.45904,6,-73.8027,20.1632,1,4.96332
1.45908,4,-66.2976,27.6683,1,4.96391
1.45908,2,-69.7267,24.2393,1,4.96391
1.45908,3,-71.0702,22.8958,1,4.96391
1.45908,6,-71.7641,22.2019,1,4.96391
1.45908,0,-72.4866,21.4794,1,4.95954
1.45908,7,-75.3954,18.5705,-1,3.96547
1.45908,1,-75.8231,18.1429,-1,4.01342
1.45908,8,-78.4185,15.5474,-1,4.14392
1.45908,5,-78.7235,15.2425,-1,4.14392
1.46706,4,-66.3703,27.5957,1,4.96466
1.46706,2,-69.7533,24.2127,1,4.96466
1.46706,3,-71.1349,22.8311,1,4.96466
1.46706,6,-71.7888,22.1772,1,4.96466
1.46706,0,-72.5641,21.4019,1,4.96116
1.46706,7,-75.4896,18.4764,-1,3.76616
1.46706,1,-75.9109,18.055,-1,3.80452
1.46711,3,-52.0923,41.8737,1,4.96551
1.46711,7,-56.6494,37.3166,1,4.00672
1.46711,1,-58.8374,35.1286,1,4.0374
1.46711,5,-66.4234,27.5426,1,4.30892
1.46711,8,-67.5742,26.3918,1,4.30892
1.46711,4,-71.1039,22.8621,1,4.96551
1.46711,9,-72.5653,21.4007,1,4.96201
1.46711,2,-73.1664,20.7996,1,4.96551
1.46711,6,-73.8625,20.1035,1,4.96551
1.46723,3,-52.0924,41.8736,1,4.9662
1.46723,7,-56.6512,37.3148,1,4.19916
1.46723,1,-58.8385,35.1274,1,4.22371
1.46723,5,-66.4241,27.5419,1,4.44092
1.46723,8,-67.5753,26.3907,1,4.44092
1.46723,4,-71.1047,22.8613,1,4.9662
1.46723,9,-72.5663,21.3997,1,4.96339
1.46723,2,-73.1674,20.7986,1,4.9662
1.46723,6,-73.8632,20.1028,1,4.9662
1.46728,4,-66.373,27.593,1,4.96674
1.46728,2,-69.7542,24.2117,1,4.96674
1.46728,3,-71.1373,22.8287,1,4.96674
1.46728,6,-71.7897,22.1763,1,4.96674
1.46728,0,-72.567,21.399,1,4.96272
1.46728,7,-75.493,18.4729,-1,3.95336
1.46728,1,-75.9142,18.0518,-1,3.973
1.46728,8,-78.4902,15.4758,-1,4.14677
1.46728,5,-78.7916,15.1743,-1,4.14677
1.47526,4,-66.4456,27.5203,1,4.96743
1.47526,2,-69.781,24.185,1,4.96743
1.47526,3,-71.2021,22.7638,1,4.96743
1.47526,6,-71.8145,22.1515,1,4.96743
1.47526,0,-72.6442,21.3218,1,4.96421
1.47526,7,-75.5866,18.3794,-1,3.75696
1.4753,3,-52.0974,41.8685,1,4.96822
1.4753,7,-56.79,37.176,1,3.99984
1.4753,1,-58.9284,35.0376,1,4.17267
1.4753,5,-66.4759,27.4901,1,4.31169
1.4753,8,-67.66,26.306,1,4.31169
1.4753,4,-71.1645,22.8015,1,4.96822
1.4753,9,-72.6454,21.3206,1,4.96499
1.4753,2,-73.242,20.724,1,4.96822
1.4753,6,-73.9227,20.0433,1,4.96822
1.47543,3,-52.0975,41.8685,1,4.96885
1.47543,7,-56.7917,37.1743,1,4.19415
1.47543,1,-58.9295,35.0365,1,4.33241
1.47543,5,-66.4766,27.4894,1,4.44363
1.47543,8,-67.6611,26.3049,1,4.44363
1.47543,4,-71.1653,22.8007,1,4.96885
1.47543,9,-72.6464,21.3195,1,4.96626
1.47543,2,-73.243,20.723,1,4.96885
1.47543,6,-73.9234,20.0426,1,4.96885
1.47547,4,-66.4483,27.5177,1,4.96935
1.47547,2,-69.782,24.184,1,4.96935
1.47547,3,-71.2045,22.7614,1,4.96935
1.47547,6,-71.8154,22.1506,1,4.96935
1.47547,0,-72.6471,21.3189,1,4.96564
1.47547,7,-75.5901,18.3759,-1,3.94982
1.47547,1,-76.0048,17.9612,-1,4.06043
1.47547,8,-78.5616,15.4044,-1,4.1494
1.47547,5,-78.8596,15.1064,-1,4.1494
1.48346,4,-66.5211,27.4449,1,4.96998
1.48346,2,-69.8089,24.1571,1,4.96998
1.48346,3,-71.2695,22.6965,1,4.96998
1.48346,6,-71.8404,22.1256,1,4.96998
1.48346,0,-72.7241,21.2419,1,4.96701
1.4835,3,-52.1031,41.8628,1,4.97071
1.4835,7,-56.9291,37.0369,1,4.15458
1.4835,1,-59.0192,34.9468,1,4.24307
1.4835,5,-66.5282,27.4378,1,4.31424
1.4835,8,-67.7452,26.2208,1,4.31424
1.4835,4,-71.2249,22.7411,1,4.97071
1.4835,9,-72.7253,21.2407,1,4.96773
1.4835,2,-73.3172,20.6488,1,4.97071
1.4835,6,-73.9826,19.9834,-1,4.57071
1.48362,3,-52.1032,41.8628,1,4.97129
1.48362,7,-56.9309,37.0351,1,4.31839
1.48362,1,-59.0203,34.9457,1,4.38918
1.48362,5,-66.5289,27.4371,1,4.44612
1.48362,8,-67.7463,26.2197,1,4.44612
1.48362,4,-71.2257,22.7403,1,4.97129
1.48362,9,-72.7263,21.2397,1,4.96891
1.48362,2,-73.3182,20.6478,1,4.97129
1.48362,6,-73.9834,19.9826,-1,4.25129
1.48367,4,-66.5238,27.4422,1,4.97175
1.48367,2,-69.8099,24.1561,1,4.97175
1.48367,3,-71.2719,22.6941,1,4.97175
1.48367,6,-71.8413,22.1247,1,4.39575
1.48367,0,-72.7269,21.2391,1,4.96833
1.48367,7,-75.6865,18.2795,-1,4.04964
1.48367,1,-76.095,17.871,-1,4.10627
1.48367,8,-78.6326,15.3333,-1,4.15183
1.48367,5,-78.9273,15.0387,-1,4.15183
1.49165,4,-66.5966,27.3694,1,4.97234
1.49165,2,-69.8369,24.1291,1,4.97234
1.49165,3,-71.3369,22.629,1,4.97234
1.49165,6,-71.8663,22.0997,1,4.51154
1.49165,0,-72.8037,21.1623,1,4.9696
1.4917,3,-52.1094,41.8566,1,4.973
1.4917,7,-57.0669,36.8991,1,4.23485
1.4917,1,-59.1098,34.8562,1,4.28016
1.4917,5,-66.5804,27.3856,1,4.3166
1.4917,8,-67.8299,26.1361,1,4.3166
1.4917,4,-71.2851,22.6809,1,4.973
1.4917,9,-72.8049,21.1611,1,4.97026
1.4917,2,-73.3921,20.5739,1,4.973
1.4917,6,-74.0423,19.9237,-1,4.20436
1.49182,3,-52.1095,41.8565,1,4.97354
1.49182,7,-57.0687,36.8973,1,4.38302
1.49182,1,-59.1109,34.855,1,4.41926
1.49182,5,-66.5811,27.3849,1,4.44841
1.49182,8,-67.831,26.135,1,4.44841
1.49182,4,-71.2858,22.6801,1,4.97354
1.49182,9,-72.8059,21.1601,1,4.97135
1.49182,2,-73.393,20.573,1,4.97354
1.49182,6,-74.0431,19.9229,-1,3.95863
1.49186,4,-66.5992,27.3667,1,4.97397
1.49186,2,-69.8379,24.1281,1,4.97397
1.49186,3,-71.3393,22.6266,1,4.97397
1.49186,6,-71.8672,22.0987,1,4.16204
1.49186,0,-72.8065,21.1595,1,4.97082
1.49186,7,-75.7823,18.1837,-1,4.10174
1.49186,1,-76.1846,17.7813,-1,4.13074
1.49186,8,-78.7034,15.2626,-1,4.15406
1.49186,5,-78.9948,14.9712,-1,4.15406
1.49983,4,-66.6719,27.2941,1,4.9745
1.49983,2,-69.865,24.101,1,4.9745
1.49983,3,-71.4043,22.5617,1,4.9745
1.49983,6,-71.8923,22.0737,1,4.32496
1.49983,0,-72.8828,21.0832,1,4.97198
1.49983,7,-75.8739,18.0921,-1,3.87691
1.49987,3,-52.1163,41.8497,1,4.97512
1.49987,7,-57.203,36.7629,1,4.09705
1.49987,1,-59.2,34.766,1,4.30011
1.49987,5,-66.6323,27.3337,1,4.31877
1.49987,8,-67.9138,26.0522,1,4.31877
1.49987,4,-71.3449,22.6211,1,4.97512
1.49987,9,-72.884,21.082,1,4.97259
1.49987,2,-73.4664,20.4996,1,4.97512
1.49987,6,-74.1016,19.8644,-1,4.05549
1.5,3,-52.1164,41.8496,1,4.97561
1.5,7,-57.2048,36.7612,1,4.27315
1.5,1,-59.2012,34.7648,1,4.4356
1.5,5,-66.6329,27.3331,1,4.45053
1.5,8,-67.9149,26.0511,1,4.45053
1.5,4,-71.3456,22.6203,1,4.97561
1.5,9,-72.885,21.081,1,4.97359
1.5,2,-73.4673,20.4987,1,4.97561
1.5,6,-74.1023,19.8637,-1,3.83991
1.50004,4,-66.6746,27.2914,1,4.97601
1.50004,2,-69.866,24.1,1,4.97601
1.50004,3,-71.4067,22.5593,1,4.97601
1.50004,6,-71.8933,22.0727,1,4.06744
1.50004,0,-72.8856,21.0804,1,4.9731
1.50004,7,-75.8773,18.0887,-1,4.01422
1.50004,1,-76.2736,17.6924,-1,4.14418
1.50004,8,-78.7736,15.1924,-1,4.15612
1.50004,5,-79.062,14.904,-1,4.15612
1.50803,4,-66.7474,27.2186,1,4.9765
1.50803,2,-69.8933,24.0726,1,4.9765
1.50803,3,-71.472,22.494,1,4.9765
1.50803,6,-71.9185,22.0475,1,4.24965
1.50803,0,-72.9618,21.0041,1,4.97418
1.50803,7,-75.9686,17.9974,-1,3.80725
1.50807,3,-52.1237,41.8423,1,4.97707
1.50807,7,-57.3382,36.6278,1,4.04166
1.50807,1,-59.2902,34.6757,1,4.31121
1.50807,5,-66.6841,27.2819,1,4.32077
1.50807,8,-67.9974,25.9686,1,4.32077
1.50807,4,-71.4046,22.5614,1,4.97707
1.50807,9,-72.963,21.0029,1,4.97474
1.50807,2,-73.5405,20.4255,1,4.97707
1.50807,6,-74.1607,19.8052,-1,3.99559
1.50819,3,-52.1238,41.8422,1,4.97753
1.50819,7,-57.3399,36.6261,1,4.2292
1.50819,1,-59.2914,34.6746,1,4.44484
1.50819,5,-66.6848,27.2812,1,4.45248
1.50819,8,-67.9985,25.9675,1,4.45248
1.50819,4,-71.4053,22.5606,1,4.97753
1.50819,9,-72.964,21.0019,1,4.97566
1.50819,2,-73.5414,20.4246,1,4.97753
1.50819,6,-74.1615,19.8045,-1,3.79234
1.50824,4,-66.7501,27.2159,1,4.97789
1.50824,2,-69.8944,24.0716,1,4.97789
1.50824,3,-71.4744,22.4916,1,4.97789
1.50824,6,-71.9195,22.0465,1,4.02974
1.50824,0,-72.9647,21.0013,1,4.97521
1.50824,7,-75.972,17.994,-1,3.97939
1.50824,1,-76.3624,17.6036,-1,4.15191
1.50824,8,-78.8437,15.1223,-1,4.15802
1.50824,5,-79.1291,14.8369,-1,4.15802
1.51622,4,-66.823,27.143,1,4.97835
1.51622,2,-69.9218,24.0442,1,4.97835
1.51622,3,-71.5397,22.4263,1,4.97835
